node_index,split_feature_indx,split_feature,threshold,decision_type,left_child,right_child,leaf_value,thres_vis,condition,conditions,2024-05-12,2024-05-13,ratio
0,0,coin_pair,370||570||603||797||1022||1562||1577||1670||1710||1715||1719||1761||1792||1805||2236||2651||3121||3261||3265||3306||3322||3577||3580||3613||4111||4122||4481||5178||5316||5880||6885,==,1,2,,"['babyrwa-bnb', 'bnb-314dao', 'bnb-aybai', 'bnb-haoyun', 'bnb-ysp', 'come-comeking', 'come-og', 'core-comeking', 'core-income', 'core-king of memes', 'core-lfg', 'core-pumpx', 'core-yyds', 'cpepe-core', 'eth-bonk', 'eth-spec', 'haf-sol', 'ixt-matic', 'ixt-usdt', 'jst-usdt', 'kabal-usdt', 'masa-eth', 'masa-usdc', 'matic-btn', 'og-mefi', 'og-yacht', 'pumpx-core', 'sol-sape', 'spec-usdc', 'usdc-spec', 'yyds-core']","coin_pair in [""babyrwa-bnb"", ""bnb-314dao"", ""bnb-aybai"", ""bnb-haoyun"", ""bnb-ysp"", ""come-comeking"", ""come-og"", ""core-comeking"", ""core-income"", ""core-king of memes"", ""core-lfg"", ""core-pumpx"", ""core-yyds"", ""cpepe-core"", ""eth-bonk"", ""eth-spec"", ""haf-sol"", ""ixt-matic"", ""ixt-usdt"", ""jst-usdt"", ""kabal-usdt"", ""masa-eth"", ""masa-usdc"", ""matic-btn"", ""og-mefi"", ""og-yacht"", ""pumpx-core"", ""sol-sape"", ""spec-usdc"", ""usdc-spec"", ""yyds-core""]",,12862,12767,1.0
1,1,chain_pair,55||63||97||101,==,3,4,,"['coredao-coredao', 'eth-eth', 'matic-bnb', 'matic-matic']","chain_pair in [""coredao-coredao"", ""eth-eth"", ""matic-bnb"", ""matic-matic""]","coin_pair in [""babyrwa-bnb"", ""bnb-314dao"", ""bnb-aybai"", ""bnb-haoyun"", ""bnb-ysp"", ""come-comeking"", ""come-og"", ""core-comeking"", ""core-income"", ""core-king of memes"", ""core-lfg"", ""core-pumpx"", ""core-yyds"", ""cpepe-core"", ""eth-bonk"", ""eth-spec"", ""haf-sol"", ""ixt-matic"", ""ixt-usdt"", ""jst-usdt"", ""kabal-usdt"", ""masa-eth"", ""masa-usdc"", ""matic-btn"", ""og-mefi"", ""og-yacht"", ""pumpx-core"", ""sol-sape"", ""spec-usdc"", ""usdc-spec"", ""yyds-core""]",1816,591,12.894736842105264
2,0,coin_pair,12||567||571||659||798||890||958||1321||1657||1698||1738||1743||2334||2394||2608||2720||2725||2783||3018||3741||4271||4467||4770||4771||5782||5943||6330||6438||6628,==,5,6,,"['$hype-bnb', 'bnb-$hype', 'bnb-413', 'bnb-bnbx', 'bnb-hb', 'bnb-osks', 'bnb-spl', 'bull-core', 'core-bull', 'core-fatcat', 'core-oexking', 'core-people', 'eth-dpepe', 'eth-gme', 'eth-roar', 'eth-weirdo', 'eth-wif', 'fatcat-core', 'gme-eth', 'matic-wmatic', 'people-core', 'pump-og', 'shiba-dpepe', 'shiba-eth', 'usdc-dai', 'usdt-413', 'usdt-osks', 'usdt-srs', 'weirdo-eth']","coin_pair in [""$hype-bnb"", ""bnb-$hype"", ""bnb-413"", ""bnb-bnbx"", ""bnb-hb"", ""bnb-osks"", ""bnb-spl"", ""bull-core"", ""core-bull"", ""core-fatcat"", ""core-oexking"", ""core-people"", ""eth-dpepe"", ""eth-gme"", ""eth-roar"", ""eth-weirdo"", ""eth-wif"", ""fatcat-core"", ""gme-eth"", ""matic-wmatic"", ""people-core"", ""pump-og"", ""shiba-dpepe"", ""shiba-eth"", ""usdc-dai"", ""usdt-413"", ""usdt-osks"", ""usdt-srs"", ""weirdo-eth""]","~(coin_pair in [""babyrwa-bnb"", ""bnb-314dao"", ""bnb-aybai"", ""bnb-haoyun"", ""bnb-ysp"", ""come-comeking"", ""come-og"", ""core-comeking"", ""core-income"", ""core-king of memes"", ""core-lfg"", ""core-pumpx"", ""core-yyds"", ""cpepe-core"", ""eth-bonk"", ""eth-spec"", ""haf-sol"", ""ixt-matic"", ""ixt-usdt"", ""jst-usdt"", ""kabal-usdt"", ""masa-eth"", ""masa-usdc"", ""matic-btn"", ""og-mefi"", ""og-yacht"", ""pumpx-core"", ""sol-sape"", ""spec-usdc"", ""usdc-spec"", ""yyds-core""])",11591,12403,-8.547368421052632
3,5,from_amt_usd,0.015931500000000005,<=,7,8,,,from_amt_usd <= 0.015931500000000005,"coin_pair in [""babyrwa-bnb"", ""bnb-314dao"", ""bnb-aybai"", ""bnb-haoyun"", ""bnb-ysp"", ""come-comeking"", ""come-og"", ""core-comeking"", ""core-income"", ""core-king of memes"", ""core-lfg"", ""core-pumpx"", ""core-yyds"", ""cpepe-core"", ""eth-bonk"", ""eth-spec"", ""haf-sol"", ""ixt-matic"", ""ixt-usdt"", ""jst-usdt"", ""kabal-usdt"", ""masa-eth"", ""masa-usdc"", ""matic-btn"", ""og-mefi"", ""og-yacht"", ""pumpx-core"", ""sol-sape"", ""spec-usdc"", ""usdc-spec"", ""yyds-core""] & chain_pair in [""coredao-coredao"", ""eth-eth"", ""matic-bnb"", ""matic-matic""]",801,406,4.157894736842105
4,5,from_amt_usd,2.1169140000000004,<=,9,10,,,from_amt_usd <= 2.1169140000000004,"coin_pair in [""babyrwa-bnb"", ""bnb-314dao"", ""bnb-aybai"", ""bnb-haoyun"", ""bnb-ysp"", ""come-comeking"", ""come-og"", ""core-comeking"", ""core-income"", ""core-king of memes"", ""core-lfg"", ""core-pumpx"", ""core-yyds"", ""cpepe-core"", ""eth-bonk"", ""eth-spec"", ""haf-sol"", ""ixt-matic"", ""ixt-usdt"", ""jst-usdt"", ""kabal-usdt"", ""masa-eth"", ""masa-usdc"", ""matic-btn"", ""og-mefi"", ""og-yacht"", ""pumpx-core"", ""sol-sape"", ""spec-usdc"", ""usdc-spec"", ""yyds-core""] & ~(chain_pair in [""coredao-coredao"", ""eth-eth"", ""matic-bnb"", ""matic-matic""])",1016,185,8.74736842105263
5,5,from_amt_usd,0.3288225000000001,<=,11,12,,,from_amt_usd <= 0.3288225000000001,"~(coin_pair in [""babyrwa-bnb"", ""bnb-314dao"", ""bnb-aybai"", ""bnb-haoyun"", ""bnb-ysp"", ""come-comeking"", ""come-og"", ""core-comeking"", ""core-income"", ""core-king of memes"", ""core-lfg"", ""core-pumpx"", ""core-yyds"", ""cpepe-core"", ""eth-bonk"", ""eth-spec"", ""haf-sol"", ""ixt-matic"", ""ixt-usdt"", ""jst-usdt"", ""kabal-usdt"", ""masa-eth"", ""masa-usdc"", ""matic-btn"", ""og-mefi"", ""og-yacht"", ""pumpx-core"", ""sol-sape"", ""spec-usdc"", ""usdc-spec"", ""yyds-core""]) & coin_pair in [""$hype-bnb"", ""bnb-$hype"", ""bnb-413"", ""bnb-bnbx"", ""bnb-hb"", ""bnb-osks"", ""bnb-spl"", ""bull-core"", ""core-bull"", ""core-fatcat"", ""core-oexking"", ""core-people"", ""eth-dpepe"", ""eth-gme"", ""eth-roar"", ""eth-weirdo"", ""eth-wif"", ""fatcat-core"", ""gme-eth"", ""matic-wmatic"", ""people-core"", ""pump-og"", ""shiba-dpepe"", ""shiba-eth"", ""usdc-dai"", ""usdt-413"", ""usdt-osks"", ""usdt-srs"", ""weirdo-eth""]",62,595,-5.610526315789474
6,0,coin_pair,1282||1692||1737||1740||1760||1883||2612||2634||2754||2864||3022||3138||3365||3735||3888||4091||4116||4634||4736||4807||5061||5799||5894||5924||6042||6180||6377||6748||6779,==,13,14,,"['btcb-bnb', 'core-dorkl', 'core-oex', 'core-og', 'core-pump x core', 'dai-usdc', 'eth-rocky', 'eth-simba', 'eth-zoomer', 'fomo-usdc', 'gme-sol', 'hb-usdt', 'kitty-sol', 'matic-usdc.e', 'moew-roost', 'oex-core', 'og-pump', 'roost-moew', 'selfie-sol', 'simba-eth', 'sol-kitty', 'usdc-fomo', 'usdc-usdc.e', 'usdc.e-usdc', 'usdt-bome', 'usdt-ftm', 'usdt-qube', 'wif-eth', 'wmatic-matic']","coin_pair in [""btcb-bnb"", ""core-dorkl"", ""core-oex"", ""core-og"", ""core-pump x core"", ""dai-usdc"", ""eth-rocky"", ""eth-simba"", ""eth-zoomer"", ""fomo-usdc"", ""gme-sol"", ""hb-usdt"", ""kitty-sol"", ""matic-usdc.e"", ""moew-roost"", ""oex-core"", ""og-pump"", ""roost-moew"", ""selfie-sol"", ""simba-eth"", ""sol-kitty"", ""usdc-fomo"", ""usdc-usdc.e"", ""usdc.e-usdc"", ""usdt-bome"", ""usdt-ftm"", ""usdt-qube"", ""wif-eth"", ""wmatic-matic""]","~(coin_pair in [""babyrwa-bnb"", ""bnb-314dao"", ""bnb-aybai"", ""bnb-haoyun"", ""bnb-ysp"", ""come-comeking"", ""come-og"", ""core-comeking"", ""core-income"", ""core-king of memes"", ""core-lfg"", ""core-pumpx"", ""core-yyds"", ""cpepe-core"", ""eth-bonk"", ""eth-spec"", ""haf-sol"", ""ixt-matic"", ""ixt-usdt"", ""jst-usdt"", ""kabal-usdt"", ""masa-eth"", ""masa-usdc"", ""matic-btn"", ""og-mefi"", ""og-yacht"", ""pumpx-core"", ""sol-sape"", ""spec-usdc"", ""usdc-spec"", ""yyds-core""]) & ~(coin_pair in [""$hype-bnb"", ""bnb-$hype"", ""bnb-413"", ""bnb-bnbx"", ""bnb-hb"", ""bnb-osks"", ""bnb-spl"", ""bull-core"", ""core-bull"", ""core-fatcat"", ""core-oexking"", ""core-people"", ""eth-dpepe"", ""eth-gme"", ""eth-roar"", ""eth-weirdo"", ""eth-wif"", ""fatcat-core"", ""gme-eth"", ""matic-wmatic"", ""people-core"", ""pump-og"", ""shiba-dpepe"", ""shiba-eth"", ""usdc-dai"", ""usdt-413"", ""usdt-osks"", ""usdt-srs"", ""weirdo-eth""])",11577,12161,-6.147368421052631
7,5,from_amt_usd,0.012559500000000001,<=,15,16,,,from_amt_usd <= 0.012559500000000001,"coin_pair in [""babyrwa-bnb"", ""bnb-314dao"", ""bnb-aybai"", ""bnb-haoyun"", ""bnb-ysp"", ""come-comeking"", ""come-og"", ""core-comeking"", ""core-income"", ""core-king of memes"", ""core-lfg"", ""core-pumpx"", ""core-yyds"", ""cpepe-core"", ""eth-bonk"", ""eth-spec"", ""haf-sol"", ""ixt-matic"", ""ixt-usdt"", ""jst-usdt"", ""kabal-usdt"", ""masa-eth"", ""masa-usdc"", ""matic-btn"", ""og-mefi"", ""og-yacht"", ""pumpx-core"", ""sol-sape"", ""spec-usdc"", ""usdc-spec"", ""yyds-core""] & chain_pair in [""coredao-coredao"", ""eth-eth"", ""matic-bnb"", ""matic-matic""] & from_amt_usd <= 0.015931500000000005",47,13,0.35789473684210527
8,5,from_amt_usd,0.022094500000000006,<=,17,18,,,from_amt_usd <= 0.022094500000000006,"coin_pair in [""babyrwa-bnb"", ""bnb-314dao"", ""bnb-aybai"", ""bnb-haoyun"", ""bnb-ysp"", ""come-comeking"", ""come-og"", ""core-comeking"", ""core-income"", ""core-king of memes"", ""core-lfg"", ""core-pumpx"", ""core-yyds"", ""cpepe-core"", ""eth-bonk"", ""eth-spec"", ""haf-sol"", ""ixt-matic"", ""ixt-usdt"", ""jst-usdt"", ""kabal-usdt"", ""masa-eth"", ""masa-usdc"", ""matic-btn"", ""og-mefi"", ""og-yacht"", ""pumpx-core"", ""sol-sape"", ""spec-usdc"", ""usdc-spec"", ""yyds-core""] & chain_pair in [""coredao-coredao"", ""eth-eth"", ""matic-bnb"", ""matic-matic""] & ~(from_amt_usd <= 0.015931500000000005)",777,396,4.010526315789473
9,5,from_amt_usd,1.9719905000000002,<=,19,20,,,from_amt_usd <= 1.9719905000000002,"coin_pair in [""babyrwa-bnb"", ""bnb-314dao"", ""bnb-aybai"", ""bnb-haoyun"", ""bnb-ysp"", ""come-comeking"", ""come-og"", ""core-comeking"", ""core-income"", ""core-king of memes"", ""core-lfg"", ""core-pumpx"", ""core-yyds"", ""cpepe-core"", ""eth-bonk"", ""eth-spec"", ""haf-sol"", ""ixt-matic"", ""ixt-usdt"", ""jst-usdt"", ""kabal-usdt"", ""masa-eth"", ""masa-usdc"", ""matic-btn"", ""og-mefi"", ""og-yacht"", ""pumpx-core"", ""sol-sape"", ""spec-usdc"", ""usdc-spec"", ""yyds-core""] & ~(chain_pair in [""coredao-coredao"", ""eth-eth"", ""matic-bnb"", ""matic-matic""]) & from_amt_usd <= 2.1169140000000004",69,37,0.3368421052631579
